2022-07-24 10:14:29+00:00,b'@GanjaranApps @ganjar_pranowo Kegiatan blusukan ke sekolah ini ternyata membuat anak anak bisa berdialog langsung dg pak Ganjar \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\n#GanjarKita',Yogasara2
2022-07-24 10:12:07+00:00,b'RT @sahabatganjar: Ganjar Pranowo olahraga pagi di Kebun Raya Bogor (KRB). Ua menghadiri perayaan Hari Anak Nasional (HAN) 2022.\n\nPeringata\xe2\x80\xa6',GANJAR PRANOWO FOR 🇮🇩
2022-07-24 10:12:07+00:00,b'RT @sahabatganjar: Ganjar Pranowo olahraga pagi di Kebun Raya Bogor (KRB). Ua menghadiri perayaan Hari Anak Nasional (HAN) 2022.\n\nPeringata\xe2\x80\xa6',Pemikir Mendalam
2022-07-24 10:12:06+00:00,b'RT @sahabatganjar: Ganjar Pranowo olahraga pagi di Kebun Raya Bogor (KRB). Ua menghadiri perayaan Hari Anak Nasional (HAN) 2022.\n\nPeringata\xe2\x80\xa6',MR. WHITE FANS 🇮🇩
2022-07-24 10:12:06+00:00,b'RT @sahabatganjar: Ganjar Pranowo olahraga pagi di Kebun Raya Bogor (KRB). Ua menghadiri perayaan Hari Anak Nasional (HAN) 2022.\n\nPeringata\xe2\x80\xa6',Militan of Ganjar Pranowo
2022-07-24 10:10:38+00:00,"b'RT @alisyarief: Sekelas Hasto, bila ingin tahu prestasi Gubernur Ganjar Pranowo, lihat APBD, ungkapkan datanya vs realisasi dilapangan. Jan\xe2\x80\xa6'",Buyuang and 139 Others...
2022-07-24 10:10:17+00:00,b'RT @catatankaqihati: Waaaaah\xe2\x80\xa6 kudu disimak nih.\nBerdasarkan survei yang dilakukan ARSC @airlangga_hrt dan Ganjar Pranowo ungguli 2 pesaingn\xe2\x80\xa6',Rizki
2022-07-24 10:10:00+00:00,b'RT @MARQUEZ__93: Mari Kita Doakan Semoga Allah SWT Merestui Ganjar Pranowo Memimpin Bangsa Indonesia  2024/2034 \xf0\x9f\x87\xae\xf0\x9f\x87\xa9\nSurvei PRC: Elektabilita\xe2\x80\xa6',Bambang Soemantri 🇮🇩
2022-07-24 10:09:46+00:00,"b'RT @alisyarief: Sekelas Hasto, bila ingin tahu prestasi Gubernur Ganjar Pranowo, lihat APBD, ungkapkan datanya vs realisasi dilapangan. Jan\xe2\x80\xa6'",Ardana Arya
2022-07-24 10:08:34+00:00,b'RT @Urrangawak: Kini giliran Komunitas Tukang Parkir bersama Sahabat Ganjar berikan dukungan penuh kepada Ganjar Pranowo untuk maju di tahu\xe2\x80\xa6',Anging Mamiri 🇮🇩
2022-07-24 10:08:32+00:00,"b'RT @YumaAr_: Berdasarkan simulasi 3 pasangan capres cawapres , potensi elektabilitas Airlangga Hartarto -Ganjar Pranowo unggul krn dipilih\xe2\x80\xa6'",Sijiae
2022-07-24 10:07:54+00:00,b'RT @Urrangawak: Kini giliran Komunitas Tukang Parkir bersama Sahabat Ganjar berikan dukungan penuh kepada Ganjar Pranowo untuk maju di tahu\xe2\x80\xa6',Remaja Muslim ⤵️
2022-07-24 10:07:35+00:00,"b'RT @Hate_Fiona: Gubernur Jawa Tengah Ganjar Pranowo meminta seluruh daerah menggenjot vaksinasi\xc2\xa0booster. Ditargetkan, dalam waktu tiga bula\xe2\x80\xa6'",Remaja Muslim ⤵️
2022-07-24 10:06:29+00:00,b'RT @Aryadwi30: Berdasarkan survei yang dilakukan ARSC @airlangga_hrt dan Ganjar Pranowo mengungguli 2 pesaingnya dalam bursa Capres-Cawapre\xe2\x80\xa6',Sijiae
2022-07-24 10:04:15+00:00,"b'RT @alisyarief: Sekelas Hasto, bila ingin tahu prestasi Gubernur Ganjar Pranowo, lihat APBD, ungkapkan datanya vs realisasi dilapangan. Jan\xe2\x80\xa6'",Yasmin
2022-07-24 10:03:22+00:00,b'RT @catatankaqihati: Waaaaah\xe2\x80\xa6 kudu disimak nih.\nBerdasarkan survei yang dilakukan ARSC @airlangga_hrt dan Ganjar Pranowo ungguli 2 pesaingn\xe2\x80\xa6',Sijiae
2022-07-24 10:02:05+00:00,b'RT @Urrangawak: Relawan Sahabat Ganjar mendatangi ratusan emak-emak militan Kota Cirebon yang semangat mendukung Ganjar Pranowo untuk maju\xe2\x80\xa6',PopKoЯn
2022-07-24 10:00:30+00:00,b'RT @bwinarso99: Gak akan pilih Puan dan PDIP.. tetep Ganjar Pranowo \xf0\x9f\x91\x8d https://t.co/ylpBI0djYI',Nanang Olfan
2022-07-24 10:00:24+00:00,"b'RT @alisyarief: Sekelas Hasto, bila ingin tahu prestasi Gubernur Ganjar Pranowo, lihat APBD, ungkapkan datanya vs realisasi dilapangan. Jan\xe2\x80\xa6'",Tukang ngibul si raja dusta
2022-07-24 10:00:09+00:00,b'Gubernur Jawa Tengah Ganjar Pranowo membantah isu yang menyatakan PDI Perjuangan melarang dirinya ke luar kota atau daerah.\nhttps://t.co/fgNaMBSauK\n__\n#vivacoid #GanjarPranowo #PDIP #Politik https://t.co/lmYdpDjmtR',VivaCoid
2022-07-24 09:59:53+00:00,"b'RT @alisyarief: Sekelas Hasto, bila ingin tahu prestasi Gubernur Ganjar Pranowo, lihat APBD, ungkapkan datanya vs realisasi dilapangan. Jan\xe2\x80\xa6'",Muchtar Podungge
2022-07-24 09:59:09+00:00,"b'RT @alisyarief: Sekelas Hasto, bila ingin tahu prestasi Gubernur Ganjar Pranowo, lihat APBD, ungkapkan datanya vs realisasi dilapangan. Jan\xe2\x80\xa6'",Rezim_NeoPKI
2022-07-24 09:58:33+00:00,"b'Ulama, habib, hingga cendekiawan muslim di Jawa Tengah mendoakan Ganjar Pranowo untuk maju sebagai capres 2024. #kumparanNEWS https://t.co/0FaPooxdhD'",kumparan
2022-07-24 09:57:36+00:00,b'RT @Urrangawak: Kini giliran Komunitas Tukang Parkir bersama Sahabat Ganjar berikan dukungan penuh kepada Ganjar Pranowo untuk maju di tahu\xe2\x80\xa6',Call Me Ngkong Roses
2022-07-24 09:57:14+00:00,b'RT @awan_mer4h: Gubernur Jawa Tengah\xc2\xa0Ganjar Pranowo\xc2\xa0ditemani Wali Kota Bogor Bima Arya Sugiarto menjajal rute lari di seputar Istana Bogor\xe2\x80\xa6',Udien Marbot Official
2022-07-24 09:57:11+00:00,"b'RT @TemanGanjar2705: Ribuan santri dukung Ganjar Pranowo pada Pilpres 2024, di acara Sejuta Shalawat &amp; Doa Bersama untuk Bangsa, yg diselwn\xe2\x80\xa6'",Dedek Prayudi - Uki || (ig: @uki_dedek)
2022-07-24 09:56:35+00:00,"b'RT @Hate_Fiona: Gubernur Jawa Tengah Ganjar Pranowo meminta seluruh daerah menggenjot vaksinasi\xc2\xa0booster. Ditargetkan, dalam waktu tiga bula\xe2\x80\xa6'",Call Me Ngkong Roses
2022-07-24 09:56:04+00:00,"b'Survei Politika Research and Consulting menunjukkan, tiga besar sosok dengan elektabilitas tinggi masih dihuni oleh Ganjar Pranowo, Anies Baswedan, dan Prabowo Subianto.\n https://t.co/u8kRTMDpkI'",Katadata.co.id
2022-07-24 09:56:03+00:00,b'RT @Urrangawak: Relawan Sahabat Ganjar mendatangi ratusan emak-emak militan Kota Cirebon yang semangat mendukung Ganjar Pranowo untuk maju\xe2\x80\xa6',Pak Dar 🇮🇩
2022-07-24 09:54:57+00:00,"b'*Surat Ketetapan Rakyat Jawa Tengah*\n\n*Perihal: Penghargaan Kepada Ganjar Pranowo sbg Gubernur Perusak Lingkungan*\n \nKami, rakyat Jawa Tengah, melalui surat ini memberikan pengharagaan sbg Gubernur Perusak Lingkungan kpd Ganjar Pranowo (GP).\n@Wadas_Melawan\n\n#RKUHPLahirkanDiktator https://t.co/xsMlerTsF2'",dragon ball
2022-07-24 09:54:39+00:00,"b'RT @Hate_Fiona: Gubernur Jawa Tengah Ganjar Pranowo meminta seluruh daerah menggenjot vaksinasi\xc2\xa0booster. Ditargetkan, dalam waktu tiga bula\xe2\x80\xa6'",Mayasari
2022-07-24 09:53:49+00:00,"b'RT @alisyarief: Sekelas Hasto, bila ingin tahu prestasi Gubernur Ganjar Pranowo, lihat APBD, ungkapkan datanya vs realisasi dilapangan. Jan\xe2\x80\xa6'",Selalu Terbalik
2022-07-24 09:52:31+00:00,"b'RT @alisyarief: Sekelas Hasto, bila ingin tahu prestasi Gubernur Ganjar Pranowo, lihat APBD, ungkapkan datanya vs realisasi dilapangan. Jan\xe2\x80\xa6'",GuruHonorer
2022-07-24 09:50:26+00:00,b'RT @bwinarso99: Gak akan pilih Puan dan PDIP.. tetep Ganjar Pranowo \xf0\x9f\x91\x8d https://t.co/ylpBI0djYI',taqyun
2022-07-24 09:49:37+00:00,b'RT @MARQUEZ__93: Mari Kita Doakan Semoga Allah SWT Merestui Ganjar Pranowo Memimpin Bangsa Indonesia  2024/2034 \xf0\x9f\x87\xae\xf0\x9f\x87\xa9\nSurvei PRC: Elektabilita\xe2\x80\xa6',Mat Johar
2022-07-24 09:48:21+00:00,"b'RT @alisyarief: Sekelas Hasto, bila ingin tahu prestasi Gubernur Ganjar Pranowo, lihat APBD, ungkapkan datanya vs realisasi dilapangan. Jan\xe2\x80\xa6'",Foresterdupan
2022-07-24 09:47:39+00:00,b'RT @MARQUEZ__93: Mari Kita Doakan Semoga Allah SWT Merestui Ganjar Pranowo Memimpin Bangsa Indonesia  2024/2034 \xf0\x9f\x87\xae\xf0\x9f\x87\xa9\nSurvei PRC: Elektabilita\xe2\x80\xa6',Ade ___NF
2022-07-24 09:47:35+00:00,"b'Ribuan santri dukung Ganjar Pranowo pada Pilpres 2024, di acara Sejuta Shalawat &amp; Doa Bersama untuk Bangsa, yg diselwnggarakan di Pondok Pesantren Al-Makkiyah, Cilamaya Kulon, Kab Karawang, Jawa Barat, Sabtu (23/7) malam\n.\n#GanjarPranowo \n#TemanGanjar \n\nhttps://t.co/Ani9gbpSPt'",TEMAN GANJAR
2022-07-24 09:46:35+00:00,b'RT @MARQUEZ__93: Mari Kita Doakan Semoga Allah SWT Merestui Ganjar Pranowo Memimpin Bangsa Indonesia  2024/2034 \xf0\x9f\x87\xae\xf0\x9f\x87\xa9\nSurvei PRC: Elektabilita\xe2\x80\xa6',wulandari_erian🇮🇩🍀
2022-07-24 09:45:56+00:00,b'RT @MARQUEZ__93: Mari Kita Doakan Semoga Allah SWT Merestui Ganjar Pranowo Memimpin Bangsa Indonesia  2024/2034 \xf0\x9f\x87\xae\xf0\x9f\x87\xa9\nSurvei PRC: Elektabilita\xe2\x80\xa6',william 🇲🇨
2022-07-24 09:45:50+00:00,b'RT @MARQUEZ__93: Mari Kita Doakan Semoga Allah SWT Merestui Ganjar Pranowo Memimpin Bangsa Indonesia  2024/2034 \xf0\x9f\x87\xae\xf0\x9f\x87\xa9\nSurvei PRC: Elektabilita\xe2\x80\xa6',Lai 🇮🇩 😎
2022-07-24 09:45:46+00:00,"b'RT @Hate_Fiona: Gubernur Jawa Tengah Ganjar Pranowo meminta seluruh daerah menggenjot vaksinasi\xc2\xa0booster. Ditargetkan, dalam waktu tiga bula\xe2\x80\xa6'",Agama Kepercayaan Adat Nusantara (GBMYLKSKVXYWQ)
2022-07-24 09:45:25+00:00,"b'RT @alisyarief: Sekelas Hasto, bila ingin tahu prestasi Gubernur Ganjar Pranowo, lihat APBD, ungkapkan datanya vs realisasi dilapangan. Jan\xe2\x80\xa6'",D empat N empat
2022-07-24 09:44:52+00:00,b'RT @awan_mer4h: Gubernur Jawa Tengah\xc2\xa0Ganjar Pranowo\xc2\xa0ditemani Wali Kota Bogor Bima Arya Sugiarto menjajal rute lari di seputar Istana Bogor\xe2\x80\xa6',Arneta_jo
2022-07-24 09:44:34+00:00,b'RT @sahabatganjar: Ganjar Pranowo mempertemukan pabrik singkong yang membutuhkan singkong lokal dan petani singkong yang membutuhkan pembel\xe2\x80\xa6',SAHABAT GANJAR SEJATI
